연도,월,업종,시도,군구,거리,건수
2020,1,중식,전라남도,순천시,1500m초과 3000m이하,20
2020,1,치킨,전라남도,순천시,1500m이하,1126
2020,1,치킨,전라남도,순천시,1500m초과 3000m이하,226
2020,1,치킨,전라남도,순천시,3000m초과 5000m이하,24
2020,1,카페/디저트,전라남도,순천시,1500m이하,57
2020,1,카페/디저트,전라남도,순천시,1500m초과 3000m이하,27
2020,1,패스트푸드,전라남도,순천시,1500m이하,148
2020,1,패스트푸드,전라남도,순천시,1500m초과 3000m이하,31
2020,1,한식,전라남도,순천시,1500m이하,167
2020,1,한식,전라남도,순천시,1500m초과 3000m이하,66
2020,1,한식,전라남도,순천시,3000m초과 5000m이하,12
2020,1,카페/디저트,전라남도,여수시,1500m이하,540
2020,1,카페/디저트,전라남도,여수시,1500m초과 3000m이하,5
2020,1,도시락,전라북도,군산시,1500m이하,341
2020,1,도시락,전라북도,군산시,1500m초과 3000m이하,272
2020,1,도시락,전라북도,군산시,3000m초과 5000m이하,129
2020,1,도시락,전라북도,군산시,5000m초과,2
2020,1,돈까스/일식,전라북도,군산시,1500m이하,202
2020,1,돈까스/일식,전라북도,군산시,1500m초과 3000m이하,186
2020,1,돈까스/일식,전라북도,군산시,3000m초과 5000m이하,106
2020,1,돈까스/일식,전라북도,군산시,5000m초과,7
2020,1,배달전문업체,전라북도,군산시,1500m초과 3000m이하,2
2020,1,분식,전라북도,군산시,1500m이하,2600
2020,1,분식,전라북도,군산시,1500m초과 3000m이하,2148
2020,1,분식,전라북도,군산시,3000m초과 5000m이하,628
2020,1,분식,전라북도,군산시,5000m초과,7
2020,1,심부름,전라북도,군산시,1500m이하,118
2020,1,심부름,전라북도,군산시,1500m초과 3000m이하,108
2020,1,심부름,전라북도,군산시,3000m초과 5000m이하,48
2020,1,심부름,전라북도,군산시,5000m초과,8
2020,1,아시안/양식,전라북도,군산시,1500m이하,22
2020,1,아시안/양식,전라북도,군산시,1500m초과 3000m이하,24
2020,1,아시안/양식,전라북도,군산시,3000m초과 5000m이하,27
2020,1,야식,전라북도,군산시,1500m이하,1437
2020,1,야식,전라북도,군산시,1500m초과 3000m이하,1867
2020,1,야식,전라북도,군산시,3000m초과 5000m이하,657
2020,1,야식,전라북도,군산시,5000m초과,19
2020,1,족발/보쌈,전라북도,군산시,1500m이하,1310
2020,1,족발/보쌈,전라북도,군산시,1500m초과 3000m이하,1117
2020,1,족발/보쌈,전라북도,군산시,3000m초과 5000m이하,304
2020,1,족발/보쌈,전라북도,군산시,5000m초과,15
2020,1,중식,전라북도,군산시,1500m이하,55
2020,1,중식,전라북도,군산시,1500m초과 3000m이하,76
2020,1,중식,전라북도,군산시,3000m초과 5000m이하,21
2020,1,중식,전라북도,군산시,5000m초과,2
2020,1,찜탕,전라북도,군산시,1500m이하,463
2020,1,찜탕,전라북도,군산시,1500m초과 3000m이하,460
2020,1,찜탕,전라북도,군산시,3000m초과 5000m이하,96
2020,1,찜탕,전라북도,군산시,5000m초과,2
2020,1,치킨,전라북도,군산시,1500m이하,2985
2020,1,치킨,전라북도,군산시,1500m초과 3000m이하,2203
2020,1,치킨,전라북도,군산시,3000m초과 5000m이하,438
2020,1,치킨,전라북도,군산시,5000m초과,3
2020,1,카페/디저트,전라북도,군산시,1500m이하,59
2020,1,카페/디저트,전라북도,군산시,1500m초과 3000m이하,109
2020,1,카페/디저트,전라북도,군산시,3000m초과 5000m이하,78
2020,1,카페/디저트,전라북도,군산시,5000m초과,17
2020,1,패스트푸드,전라북도,군산시,1500m이하,250
2020,1,패스트푸드,전라북도,군산시,1500m초과 3000m이하,165
2020,1,패스트푸드,전라북도,군산시,3000m초과 5000m이하,34
2020,1,패스트푸드,전라북도,군산시,5000m초과,3
2020,1,피자,전라북도,군산시,1500m이하,346
2020,1,피자,전라북도,군산시,1500m초과 3000m이하,217
2020,1,피자,전라북도,군산시,3000m초과 5000m이하,89
2020,1,피자,전라북도,군산시,5000m초과,1
2020,1,한식,전라북도,군산시,1500m이하,1437
2020,1,한식,전라북도,군산시,1500m초과 3000m이하,1000
2020,1,한식,전라북도,군산시,3000m초과 5000m이하,335
2020,1,한식,전라북도,군산시,5000m초과,3
2020,1,회,전라북도,군산시,1500m이하,126
2020,1,회,전라북도,군산시,1500m초과 3000m이하,110
2020,1,회,전라북도,군산시,3000m초과 5000m이하,17
2020,1,카페/디저트,전라북도,익산시,1500m이하,110
2020,1,카페/디저트,전라북도,익산시,1500m초과 3000m이하,11
2020,1,도시락,제주특별자치도,서귀포시,1500m이하,236
2020,1,도시락,제주특별자치도,서귀포시,1500m초과 3000m이하,28
2020,1,도시락,제주특별자치도,서귀포시,3000m초과 5000m이하,6
2020,1,도시락,제주특별자치도,서귀포시,5000m초과,2
2020,1,돈까스/일식,제주특별자치도,서귀포시,1500m이하,249
2020,1,돈까스/일식,제주특별자치도,서귀포시,1500m초과 3000m이하,131
2020,1,돈까스/일식,제주특별자치도,서귀포시,3000m초과 5000m이하,19
2020,1,돈까스/일식,제주특별자치도,서귀포시,5000m초과,32
2020,1,분식,제주특별자치도,서귀포시,1500m이하,1677
2020,1,분식,제주특별자치도,서귀포시,1500m초과 3000m이하,531
2020,1,분식,제주특별자치도,서귀포시,3000m초과 5000m이하,56
2020,1,분식,제주특별자치도,서귀포시,5000m초과,41
2020,1,심부름,제주특별자치도,서귀포시,1500m이하,850
2020,1,심부름,제주특별자치도,서귀포시,1500m초과 3000m이하,224
2020,1,심부름,제주특별자치도,서귀포시,3000m초과 5000m이하,60
2020,1,심부름,제주특별자치도,서귀포시,5000m초과,86
2020,1,아시안/양식,제주특별자치도,서귀포시,1500m이하,64
2020,1,아시안/양식,제주특별자치도,서귀포시,1500m초과 3000m이하,86
2020,1,야식,제주특별자치도,서귀포시,1500m이하,568
2020,1,야식,제주특별자치도,서귀포시,1500m초과 3000m이하,145
2020,1,야식,제주특별자치도,서귀포시,3000m초과 5000m이하,114
2020,1,야식,제주특별자치도,서귀포시,5000m초과,27
2020,1,족발/보쌈,제주특별자치도,서귀포시,1500m이하,294
2020,1,족발/보쌈,제주특별자치도,서귀포시,1500m초과 3000m이하,124
2020,1,족발/보쌈,제주특별자치도,서귀포시,3000m초과 5000m이하,35
2020,1,족발/보쌈,제주특별자치도,서귀포시,5000m초과,7
2020,1,중식,제주특별자치도,서귀포시,1500m이하,406
2020,1,중식,제주특별자치도,서귀포시,1500m초과 3000m이하,152
2020,1,중식,제주특별자치도,서귀포시,3000m초과 5000m이하,6
2020,1,중식,제주특별자치도,서귀포시,5000m초과,7
2020,1,찜탕,제주특별자치도,서귀포시,1500m이하,463
2020,1,찜탕,제주특별자치도,서귀포시,1500m초과 3000m이하,84
2020,1,찜탕,제주특별자치도,서귀포시,3000m초과 5000m이하,19
2020,1,찜탕,제주특별자치도,서귀포시,5000m초과,2
2020,1,치킨,제주특별자치도,서귀포시,1500m이하,2601
2020,1,치킨,제주특별자치도,서귀포시,1500m초과 3000m이하,698
2020,1,치킨,제주특별자치도,서귀포시,3000m초과 5000m이하,128
2020,1,치킨,제주특별자치도,서귀포시,5000m초과,62
2020,1,카페/디저트,제주특별자치도,서귀포시,1500m이하,312
2020,1,카페/디저트,제주특별자치도,서귀포시,1500m초과 3000m이하,52
2020,1,카페/디저트,제주특별자치도,서귀포시,3000m초과 5000m이하,1
2020,1,카페/디저트,제주특별자치도,서귀포시,5000m초과,2
2020,1,패스트푸드,제주특별자치도,서귀포시,1500m이하,19
2020,1,패스트푸드,제주특별자치도,서귀포시,1500m초과 3000m이하,5
2020,1,패스트푸드,제주특별자치도,서귀포시,3000m초과 5000m이하,2
2020,1,패스트푸드,제주특별자치도,서귀포시,5000m초과,1
2020,1,피자,제주특별자치도,서귀포시,1500m이하,873
2020,1,피자,제주특별자치도,서귀포시,1500m초과 3000m이하,370
2020,1,피자,제주특별자치도,서귀포시,3000m초과 5000m이하,39
2020,1,피자,제주특별자치도,서귀포시,5000m초과,3
2020,1,한식,제주특별자치도,서귀포시,1500m이하,2111
2020,1,한식,제주특별자치도,서귀포시,1500m초과 3000m이하,664
2020,1,한식,제주특별자치도,서귀포시,3000m초과 5000m이하,88
2020,1,한식,제주특별자치도,서귀포시,5000m초과,81
2020,1,회,제주특별자치도,서귀포시,1500m이하,14
2020,1,회,제주특별자치도,서귀포시,1500m초과 3000m이하,3
2020,1,회,제주특별자치도,서귀포시,3000m초과 5000m이하,2
2020,1,회,제주특별자치도,서귀포시,5000m초과,4
2020,1,심부름,제주특별자치도,제주시,3000m초과 5000m이하,1
2020,1,카페/디저트,제주특별자치도,제주시,1500m이하,42
2020,1,카페/디저트,제주특별자치도,제주시,1500m초과 3000m이하,6
2020,1,카페/디저트,충청남도,보령시,1500m이하,276
2020,1,카페/디저트,충청남도,보령시,1500m초과 3000m이하,21
2020,1,한식,충청남도,보령시,1500m이하,79
2020,1,한식,충청남도,보령시,1500m초과 3000m이하,8
2020,1,돈까스/일식,충청남도,서산시,1500m이하,357
2020,1,돈까스/일식,충청남도,서산시,1500m초과 3000m이하,149
2020,1,돈까스/일식,충청남도,서산시,3000m초과 5000m이하,19
2020,1,배달전문업체,충청남도,서산시,1500m이하,2052
2020,1,배달전문업체,충청남도,서산시,1500m초과 3000m이하,663
2020,1,배달전문업체,충청남도,서산시,3000m초과 5000m이하,119
2020,1,배달전문업체,충청남도,서산시,5000m초과,1
2020,1,분식,충청남도,서산시,1500m이하,2780
2020,1,분식,충청남도,서산시,1500m초과 3000m이하,1308
2020,1,분식,충청남도,서산시,3000m초과 5000m이하,154
2020,1,분식,충청남도,서산시,5000m초과,71
2020,1,심부름,충청남도,서산시,1500m이하,324
2020,1,심부름,충청남도,서산시,1500m초과 3000m이하,12
2020,1,심부름,충청남도,서산시,3000m초과 5000m이하,3
2020,1,아시안/양식,충청남도,서산시,1500m이하,297
2020,1,아시안/양식,충청남도,서산시,1500m초과 3000m이하,237
2020,1,아시안/양식,충청남도,서산시,3000m초과 5000m이하,6
2020,1,야식,충청남도,서산시,1500m이하,277
2020,1,야식,충청남도,서산시,1500m초과 3000m이하,43
2020,1,야식,충청남도,서산시,3000m초과 5000m이하,15
2020,1,족발/보쌈,충청남도,서산시,1500m이하,2105
2020,1,족발/보쌈,충청남도,서산시,1500m초과 3000m이하,704
2020,1,족발/보쌈,충청남도,서산시,3000m초과 5000m이하,103
2020,1,중식,충청남도,서산시,1500m이하,1064
2020,1,중식,충청남도,서산시,1500m초과 3000m이하,398
2020,1,중식,충청남도,서산시,3000m초과 5000m이하,35
2020,1,중식,충청남도,서산시,5000m초과,1
2020,1,찜탕,충청남도,서산시,1500m이하,976
2020,1,찜탕,충청남도,서산시,1500m초과 3000m이하,271
2020,1,찜탕,충청남도,서산시,3000m초과 5000m이하,23
2020,1,찜탕,충청남도,서산시,5000m초과,1
2020,1,치킨,충청남도,서산시,1500m이하,2007
2020,1,치킨,충청남도,서산시,1500m초과 3000m이하,1023
2020,1,치킨,충청남도,서산시,3000m초과 5000m이하,125
2020,1,치킨,충청남도,서산시,5000m초과,17
2020,1,카페/디저트,충청남도,서산시,1500m이하,767
2020,1,카페/디저트,충청남도,서산시,1500m초과 3000m이하,168
2020,1,카페/디저트,충청남도,서산시,3000m초과 5000m이하,3
2020,1,카페/디저트,충청남도,서산시,5000m초과,1
2020,1,패스트푸드,충청남도,서산시,1500m이하,737
2020,1,패스트푸드,충청남도,서산시,1500m초과 3000m이하,44
2020,1,패스트푸드,충청남도,서산시,3000m초과 5000m이하,1
2020,1,패스트푸드,충청남도,서산시,5000m초과,2
2020,1,피자,충청남도,서산시,1500m이하,2190
2020,1,피자,충청남도,서산시,1500m초과 3000m이하,695
2020,1,피자,충청남도,서산시,3000m초과 5000m이하,205
2020,1,한식,충청남도,서산시,1500m이하,3372
2020,1,한식,충청남도,서산시,1500m초과 3000m이하,705
2020,1,한식,충청남도,서산시,3000m초과 5000m이하,106
2020,1,한식,충청남도,서산시,5000m초과,2
2020,1,회,충청남도,서산시,1500m이하,85
2020,1,회,충청남도,서산시,1500m초과 3000m이하,24
2020,1,회,충청남도,서산시,3000m초과 5000m이하,2
2020,1,카페/디저트,충청남도,천안시 동남구,1500m이하,13
2020,1,카페/디저트,충청남도,천안시 동남구,1500m초과 3000m이하,5
2020,1,카페/디저트,충청남도,천안시 서북구,1500m이하,56
2020,1,카페/디저트,충청남도,천안시 서북구,1500m초과 3000m이하,16
2020,1,치킨,충청북도,음성군,1500m이하,9
2020,1,치킨,충청북도,음성군,1500m초과 3000m이하,4
2020,1,도시락,충청북도,제천시,1500m이하,107
2020,1,도시락,충청북도,제천시,1500m초과 3000m이하,135
2020,1,도시락,충청북도,제천시,3000m초과 5000m이하,51
2020,1,돈까스/일식,충청북도,제천시,1500m이하,785
2020,1,돈까스/일식,충청북도,제천시,1500m초과 3000m이하,671
2020,1,돈까스/일식,충청북도,제천시,3000m초과 5000m이하,183
2020,1,돈까스/일식,충청북도,제천시,5000m초과,18
2020,1,분식,충청북도,제천시,1500m이하,464
2020,1,분식,충청북도,제천시,1500m초과 3000m이하,284
2020,1,분식,충청북도,제천시,3000m초과 5000m이하,40
2020,1,분식,충청북도,제천시,5000m초과,4
2020,1,심부름,충청북도,제천시,1500m이하,2
2020,1,심부름,충청북도,제천시,1500m초과 3000m이하,7
2020,1,아시안/양식,충청북도,제천시,1500m이하,65
2020,1,아시안/양식,충청북도,제천시,1500m초과 3000m이하,77
2020,1,아시안/양식,충청북도,제천시,3000m초과 5000m이하,16
2020,1,아시안/양식,충청북도,제천시,5000m초과,1
2020,1,야식,충청북도,제천시,1500m이하,142
2020,1,야식,충청북도,제천시,1500m초과 3000m이하,85
2020,1,야식,충청북도,제천시,3000m초과 5000m이하,13
2020,1,야식,충청북도,제천시,5000m초과,1
2020,1,족발/보쌈,충청북도,제천시,1500m이하,96
2020,1,족발/보쌈,충청북도,제천시,1500m초과 3000m이하,117
2020,1,족발/보쌈,충청북도,제천시,3000m초과 5000m이하,18
2020,1,족발/보쌈,충청북도,제천시,5000m초과,14
2020,1,찜탕,충청북도,제천시,1500m이하,185
2020,1,찜탕,충청북도,제천시,1500m초과 3000m이하,153
2020,1,찜탕,충청북도,제천시,3000m초과 5000m이하,29
2020,1,치킨,충청북도,제천시,1500m이하,2802
2020,1,치킨,충청북도,제천시,1500m초과 3000m이하,1465
2020,1,치킨,충청북도,제천시,3000m초과 5000m이하,277
2020,1,치킨,충청북도,제천시,5000m초과,27
2020,1,카페/디저트,충청북도,제천시,1500m이하,1200
2020,1,카페/디저트,충청북도,제천시,1500m초과 3000m이하,782
2020,1,카페/디저트,충청북도,제천시,3000m초과 5000m이하,313
2020,1,카페/디저트,충청북도,제천시,5000m초과,2
2020,1,패스트푸드,충청북도,제천시,1500m이하,979
2020,1,패스트푸드,충청북도,제천시,1500m초과 3000m이하,72
2020,1,패스트푸드,충청북도,제천시,3000m초과 5000m이하,13
2020,1,한식,충청북도,제천시,1500m이하,1185
2020,1,한식,충청북도,제천시,1500m초과 3000m이하,796
2020,1,한식,충청북도,제천시,3000m초과 5000m이하,232
2020,1,한식,충청북도,제천시,5000m초과,3
2020,1,회,충청북도,제천시,1500m이하,415
2020,1,회,충청북도,제천시,1500m초과 3000m이하,332
2020,1,회,충청북도,제천시,3000m초과 5000m이하,142
2020,1,회,충청북도,제천시,5000m초과,4
2020,1,카페/디저트,충청북도,청주시 청원구,1500m이하,674
2020,1,카페/디저트,충청북도,청주시 청원구,1500m초과 3000m이하,49
2020,2,카페/디저트,강원도,강릉시,1500m이하,116
2020,2,카페/디저트,강원도,강릉시,1500m초과 3000m이하,84
2020,2,카페/디저트,강원도,삼척시,1500m이하,79
2020,2,카페/디저트,강원도,삼척시,1500m초과 3000m이하,7
2020,2,카페/디저트,강원도,원주시,1500m이하,1684
2020,2,카페/디저트,강원도,원주시,1500m초과 3000m이하,390
2020,2,카페/디저트,강원도,원주시,3000m초과 5000m이하,10
2020,2,도시락,경기도,고양시 덕양구,1500m이하,292
2020,2,도시락,경기도,고양시 덕양구,1500m초과 3000m이하,465
2020,2,도시락,경기도,고양시 덕양구,3000m초과 5000m이하,1
2020,2,돈까스/일식,경기도,고양시 덕양구,1500m이하,1439
2020,2,돈까스/일식,경기도,고양시 덕양구,1500m초과 3000m이하,764
2020,2,돈까스/일식,경기도,고양시 덕양구,3000m초과 5000m이하,75
2020,2,돈까스/일식,경기도,고양시 덕양구,5000m초과,6
2020,2,배달전문업체,경기도,고양시 덕양구,1500m이하,21
2020,2,배달전문업체,경기도,고양시 덕양구,1500m초과 3000m이하,27
2020,2,배달전문업체,경기도,고양시 덕양구,3000m초과 5000m이하,1
2020,2,분식,경기도,고양시 덕양구,1500m이하,3513
2020,2,분식,경기도,고양시 덕양구,1500m초과 3000m이하,1952
2020,2,분식,경기도,고양시 덕양구,3000m초과 5000m이하,224
2020,2,심부름,경기도,고양시 덕양구,1500m이하,3
2020,2,아시안/양식,경기도,고양시 덕양구,1500m이하,803
2020,2,아시안/양식,경기도,고양시 덕양구,1500m초과 3000m이하,421
2020,2,아시안/양식,경기도,고양시 덕양구,3000m초과 5000m이하,193
2020,2,아시안/양식,경기도,고양시 덕양구,5000m초과,41
2020,2,야식,경기도,고양시 덕양구,1500m이하,1474
2020,2,야식,경기도,고양시 덕양구,1500m초과 3000m이하,863
2020,2,야식,경기도,고양시 덕양구,3000m초과 5000m이하,139
2020,2,야식,경기도,고양시 덕양구,5000m초과,8
2020,2,족발/보쌈,경기도,고양시 덕양구,1500m이하,2396
2020,2,족발/보쌈,경기도,고양시 덕양구,1500m초과 3000m이하,1227
2020,2,족발/보쌈,경기도,고양시 덕양구,3000m초과 5000m이하,211
2020,2,족발/보쌈,경기도,고양시 덕양구,5000m초과,3
2020,2,중식,경기도,고양시 덕양구,1500m이하,775
2020,2,중식,경기도,고양시 덕양구,1500m초과 3000m이하,520
2020,2,중식,경기도,고양시 덕양구,3000m초과 5000m이하,53
2020,2,중식,경기도,고양시 덕양구,5000m초과,9
2020,2,찜탕,경기도,고양시 덕양구,1500m이하,589
2020,2,찜탕,경기도,고양시 덕양구,1500m초과 3000m이하,312
2020,2,찜탕,경기도,고양시 덕양구,3000m초과 5000m이하,43
2020,2,찜탕,경기도,고양시 덕양구,5000m초과,3
2020,2,치킨,경기도,고양시 덕양구,1500m이하,8430
2020,2,치킨,경기도,고양시 덕양구,1500m초과 3000m이하,2869
2020,2,치킨,경기도,고양시 덕양구,3000m초과 5000m이하,330
2020,2,치킨,경기도,고양시 덕양구,5000m초과,9
2020,2,카페/디저트,경기도,고양시 덕양구,1500m이하,206
2020,2,카페/디저트,경기도,고양시 덕양구,1500m초과 3000m이하,148
2020,2,카페/디저트,경기도,고양시 덕양구,3000m초과 5000m이하,33
2020,2,카페/디저트,경기도,고양시 덕양구,5000m초과,4
2020,2,패스트푸드,경기도,고양시 덕양구,1500m이하,3524
2020,2,패스트푸드,경기도,고양시 덕양구,1500m초과 3000m이하,490
2020,2,패스트푸드,경기도,고양시 덕양구,3000m초과 5000m이하,102
2020,2,패스트푸드,경기도,고양시 덕양구,5000m초과,1
2020,2,피자,경기도,고양시 덕양구,1500m이하,1023
2020,2,피자,경기도,고양시 덕양구,1500m초과 3000m이하,433
2020,2,피자,경기도,고양시 덕양구,3000m초과 5000m이하,86
2020,2,피자,경기도,고양시 덕양구,5000m초과,3
2020,2,한식,경기도,고양시 덕양구,1500m이하,3344
2020,2,한식,경기도,고양시 덕양구,1500m초과 3000m이하,1652
2020,2,한식,경기도,고양시 덕양구,3000m초과 5000m이하,320
2020,2,한식,경기도,고양시 덕양구,5000m초과,5
2020,2,회,경기도,고양시 덕양구,1500m이하,919
2020,2,회,경기도,고양시 덕양구,1500m초과 3000m이하,541
2020,2,회,경기도,고양시 덕양구,3000m초과 5000m이하,71
2020,2,회,경기도,고양시 덕양구,5000m초과,3
2020,2,치킨,경기도,고양시 일산동구,1500m이하,361
2020,2,치킨,경기도,고양시 일산동구,1500m초과 3000m이하,221
2020,2,치킨,경기도,고양시 일산동구,3000m초과 5000m이하,39
2020,2,피자,경기도,고양시 일산동구,1500m이하,9
2020,2,한식,경기도,고양시 일산동구,1500m이하,19
2020,2,한식,경기도,고양시 일산동구,1500m초과 3000m이하,1
2020,2,돈까스/일식,경기도,고양시 일산서구,1500m이하,274
2020,2,돈까스/일식,경기도,고양시 일산서구,1500m초과 3000m이하,122
2020,2,돈까스/일식,경기도,고양시 일산서구,3000m초과 5000m이하,10
2020,2,분식,경기도,고양시 일산서구,1500m이하,873
2020,2,분식,경기도,고양시 일산서구,1500m초과 3000m이하,213
2020,2,분식,경기도,고양시 일산서구,3000m초과 5000m이하,1
2020,2,심부름,경기도,고양시 일산서구,1500m이하,2
2020,2,심부름,경기도,고양시 일산서구,1500m초과 3000m이하,9
2020,2,심부름,경기도,고양시 일산서구,5000m초과,2
2020,2,야식,경기도,고양시 일산서구,1500m초과 3000m이하,2
2020,2,찜탕,경기도,고양시 일산서구,1500m이하,430
2020,2,찜탕,경기도,고양시 일산서구,1500m초과 3000m이하,142
2020,2,찜탕,경기도,고양시 일산서구,3000m초과 5000m이하,32
2020,2,찜탕,경기도,고양시 일산서구,5000m초과,1
2020,2,치킨,경기도,고양시 일산서구,1500m이하,1842
2020,2,치킨,경기도,고양시 일산서구,1500m초과 3000m이하,232
2020,2,치킨,경기도,고양시 일산서구,3000m초과 5000m이하,5
2020,2,카페/디저트,경기도,고양시 일산서구,1500m초과 3000m이하,1
2020,2,패스트푸드,경기도,고양시 일산서구,1500m이하,379
2020,2,패스트푸드,경기도,고양시 일산서구,1500m초과 3000m이하,39
2020,2,패스트푸드,경기도,고양시 일산서구,3000m초과 5000m이하,3
2020,2,피자,경기도,고양시 일산서구,1500m이하,604
2020,2,피자,경기도,고양시 일산서구,1500m초과 3000m이하,104
2020,2,피자,경기도,고양시 일산서구,3000m초과 5000m이하,37
2020,2,한식,경기도,고양시 일산서구,1500m이하,569
2020,2,한식,경기도,고양시 일산서구,1500m초과 3000m이하,208
2020,2,한식,경기도,고양시 일산서구,3000m초과 5000m이하,30
2020,2,한식,경기도,고양시 일산서구,5000m초과,2
2020,2,회,경기도,고양시 일산서구,1500m이하,339
2020,2,회,경기도,고양시 일산서구,1500m초과 3000m이하,270
2020,2,회,경기도,고양시 일산서구,3000m초과 5000m이하,11
2020,2,도시락,경기도,광명시,1500m이하,108
2020,2,도시락,경기도,광명시,1500m초과 3000m이하,95
2020,2,도시락,경기도,광명시,3000m초과 5000m이하,309
2020,2,도시락,경기도,광명시,5000m초과,3
2020,2,돈까스/일식,경기도,광명시,1500m이하,3217
2020,2,돈까스/일식,경기도,광명시,1500m초과 3000m이하,2047
2020,2,돈까스/일식,경기도,광명시,3000m초과 5000m이하,347
2020,2,돈까스/일식,경기도,광명시,5000m초과,41
2020,2,분식,경기도,광명시,1500m이하,3146
2020,2,분식,경기도,광명시,1500m초과 3000m이하,1460
2020,2,분식,경기도,광명시,3000m초과 5000m이하,186
2020,2,분식,경기도,광명시,5000m초과,5
2020,2,아시안/양식,경기도,광명시,1500m이하,1168
2020,2,아시안/양식,경기도,광명시,1500m초과 3000m이하,490
2020,2,아시안/양식,경기도,광명시,3000m초과 5000m이하,26
2020,2,야식,경기도,광명시,1500m이하,995
2020,2,야식,경기도,광명시,1500m초과 3000m이하,1004
2020,2,야식,경기도,광명시,3000m초과 5000m이하,339
2020,2,야식,경기도,광명시,5000m초과,62
2020,2,족발/보쌈,경기도,광명시,1500m이하,3484
2020,2,족발/보쌈,경기도,광명시,1500m초과 3000m이하,2102
2020,2,족발/보쌈,경기도,광명시,3000m초과 5000m이하,229
2020,2,족발/보쌈,경기도,광명시,5000m초과,17
2020,2,중식,경기도,광명시,1500m이하,4746
2020,2,중식,경기도,광명시,1500m초과 3000m이하,566
2020,2,중식,경기도,광명시,3000m초과 5000m이하,33
2020,2,중식,경기도,광명시,5000m초과,3
2020,2,찜탕,경기도,광명시,1500m이하,1699
2020,2,찜탕,경기도,광명시,1500m초과 3000m이하,1318
2020,2,찜탕,경기도,광명시,3000m초과 5000m이하,292
2020,2,찜탕,경기도,광명시,5000m초과,29
2020,2,치킨,경기도,광명시,1500m이하,6517
2020,2,치킨,경기도,광명시,1500m초과 3000m이하,3070
2020,2,치킨,경기도,광명시,3000m초과 5000m이하,501
2020,2,치킨,경기도,광명시,5000m초과,24
2020,2,카페/디저트,경기도,광명시,1500m이하,2312
2020,2,카페/디저트,경기도,광명시,1500m초과 3000m이하,1368
2020,2,카페/디저트,경기도,광명시,3000m초과 5000m이하,135
2020,2,카페/디저트,경기도,광명시,5000m초과,17
2020,2,패스트푸드,경기도,광명시,1500m이하,3747
2020,2,패스트푸드,경기도,광명시,1500m초과 3000m이하,429
2020,2,패스트푸드,경기도,광명시,3000m초과 5000m이하,16
2020,2,패스트푸드,경기도,광명시,5000m초과,2
2020,2,피자,경기도,광명시,1500m이하,2431
2020,2,피자,경기도,광명시,1500m초과 3000m이하,1526
2020,2,피자,경기도,광명시,3000m초과 5000m이하,467
2020,2,피자,경기도,광명시,5000m초과,46
2020,2,한식,경기도,광명시,1500m이하,4488
2020,2,한식,경기도,광명시,1500m초과 3000m이하,2860
2020,2,한식,경기도,광명시,3000m초과 5000m이하,251
2020,2,한식,경기도,광명시,5000m초과,14
2020,2,회,경기도,광명시,1500m이하,368
2020,2,회,경기도,광명시,1500m초과 3000m이하,234
2020,2,회,경기도,광명시,3000m초과 5000m이하,24
2020,2,회,경기도,광명시,5000m초과,8
2020,2,돈까스/일식,경기도,광주시,1500m이하,232
2020,2,돈까스/일식,경기도,광주시,1500m초과 3000m이하,118
2020,2,돈까스/일식,경기도,광주시,3000m초과 5000m이하,34
2020,2,돈까스/일식,경기도,광주시,5000m초과,1
2020,2,분식,경기도,광주시,1500m이하,360
2020,2,분식,경기도,광주시,1500m초과 3000m이하,191
2020,2,분식,경기도,광주시,3000m초과 5000m이하,70
2020,2,심부름,경기도,광주시,1500m이하,7
2020,2,심부름,경기도,광주시,1500m초과 3000m이하,29
2020,2,심부름,경기도,광주시,3000m초과 5000m이하,16
2020,2,심부름,경기도,광주시,5000m초과,10
2020,2,족발/보쌈,경기도,광주시,1500m이하,266
2020,2,족발/보쌈,경기도,광주시,1500m초과 3000m이하,121
2020,2,족발/보쌈,경기도,광주시,3000m초과 5000m이하,91
2020,2,족발/보쌈,경기도,광주시,5000m초과,2
2020,2,찜탕,경기도,광주시,1500m이하,302
2020,2,찜탕,경기도,광주시,1500m초과 3000m이하,229
2020,2,찜탕,경기도,광주시,3000m초과 5000m이하,94
2020,2,찜탕,경기도,광주시,5000m초과,2
2020,2,치킨,경기도,광주시,1500m이하,238
2020,2,치킨,경기도,광주시,1500m초과 3000m이하,50
2020,2,치킨,경기도,광주시,3000m초과 5000m이하,12
2020,2,카페/디저트,경기도,광주시,1500m이하,143
2020,2,카페/디저트,경기도,광주시,1500m초과 3000m이하,286
2020,2,카페/디저트,경기도,광주시,3000m초과 5000m이하,63
2020,2,카페/디저트,경기도,광주시,5000m초과,5
2020,2,피자,경기도,광주시,1500m이하,15
2020,2,피자,경기도,광주시,1500m초과 3000m이하,3
2020,2,피자,경기도,광주시,3000m초과 5000m이하,2
2020,2,한식,경기도,광주시,1500m이하,487
2020,2,한식,경기도,광주시,1500m초과 3000m이하,379
2020,2,한식,경기도,광주시,3000m초과 5000m이하,183
2020,2,한식,경기도,광주시,5000m초과,26
2020,2,카페/디저트,경기도,구리시,1500m이하,203
2020,2,카페/디저트,경기도,구리시,1500m초과 3000m이하,1
2020,2,분식,경기도,김포시,1500m이하,224
2020,2,분식,경기도,김포시,1500m초과 3000m이하,106
2020,2,분식,경기도,김포시,5000m초과,7
